StateAbbr,Geolocation,LocationName,Year,Cholesterol screening among adults,High blood pressure among adults,High cholesterol among adults who have ever been screened,Taking medicine to control high blood pressure among adults with high blood pressure
TN,POINT (-88.5635110563889 35.1757083398811),McNairy,2021,84.19999999999999,40.150000000000006,37.2,73.25
TN,POINT (-84.813392520053 35.5127017837319),Meigs,2021,84.85,38.2,37.099999999999994,71.30000000000001
TN,POINT (-84.2525088223491 35.4431760782153),Monroe,2021,84.45,40.349999999999994,38.849999999999994,72.75
TN,POINT (-87.3824869108928 36.4969867160053),Montgomery,2021,84.69999999999999,33.65,32.75,68.05
TN,POINT (-86.3576866745912 35.2848060919362),Moore,2021,85.30000000000001,37.6,36.8,71.9
TN,POINT (-84.6487183067747 36.135200185636),Morgan,2021,83.55,39.25,36.900000000000006,71.4
TN,POINT (-89.1484178194834 36.3583587008047),Obion,2021,84.65,40.150000000000006,37.55,72.75
TN,POINT (-85.2874033540573 36.3445886252002),Overton,2021,82.44999999999999,39.7,37.45,71.5
TN,POINT (-87.8588595527081 35.6430673129099),Perry,2021,84.25,40.599999999999994,37.45,71.8
TN,POINT (-85.0749592022297 36.5584729909283),Pickett,2021,84.9,41.1,38.7,73.5
TN,POINT (-84.5231146561792 35.1199362720267),Polk,2021,85.9,38.0,36.35,71.4
TN,POINT (-85.4952222663883 36.1410192724133),Putnam,2021,83.65,36.2,35.2,70.1
TN,POINT (-84.9243596929919 35.6089795034142),Rhea,2021,84.3,38.6,36.15,70.75
TN,POINT (-84.523444001418 35.8476810839308),Roane,2021,86.6,36.599999999999994,37.3,71.9
TN,POINT (-86.8698013219112 36.5254566335954),Robertson,2021,85.35,34.45,33.85,70.19999999999999
TN,POINT (-86.4173008190105 35.8422400415262),Rutherford,2021,85.1,32.4,33.150000000000006,69.05000000000001
TN,POINT (-84.5038069261659 36.4290014208916),Scott,2021,80.95,40.05,37.6,71.5
TN,POINT (-85.4099653169459 35.370952132045),Sequatchie,2021,82.65,41.0,38.6,71.9
TN,POINT (-83.5246779154175 35.7845235705613),Sevier,2021,85.9,37.2,36.4,71.9
TN,POINT (-89.8940926518089 35.1842443143079),Shelby,2021,87.05,40.6,31.650000000000002,75.45
TN,POINT (-85.9555794169535 36.2506836726101),Smith,2021,84.19999999999999,36.3,36.05,70.9
TN,POINT (-87.8381444048975 36.5016727803676),Stewart,2021,84.8,37.15,36.8,71.9
TN,POINT (-82.3045585275936 36.5129258294869),Sullivan,2021,85.75,37.3,36.85,73.9
TN,POINT (-86.4607991890573 36.4689167276957),Sumner,2021,86.35,33.099999999999994,33.95,70.55000000000001
TN,POINT (-89.7563412718672 35.4973069158235),Tipton,2021,85.75,38.55,34.45,70.85
TN,POINT (-86.1558070520921 36.3926432948972),Trousdale,2021,83.55,34.95,33.4,68.65
TN,POINT (-82.432207470715 36.1107828188125),Unicoi,2021,84.05,38.95,37.75,72.6
TN,POINT (-83.8370837651738 36.2880602959072),Union,2021,84.65,38.849999999999994,36.7,71.6
TN,POINT (-85.4530835156468 35.6957079836942),Van Buren,2021,83.7,41.35,38.75,72.95
TN,POINT (-85.7788784397496 35.6788204639214),Warren,2021,83.9,38.35,36.099999999999994,72.1
TN,POINT (-82.4976826297545 36.2931013733885),Washington,2021,84.80000000000001,35.75,33.8,71.1
TN,POINT (-87.7884393295724 35.2401834961045),Wayne,2021,84.25,39.400000000000006,36.7,71.85
TN,POINT (-88.7178150533076 36.2982021322269),Weakley,2021,82.75,36.400000000000006,36.15,71.2
TN,POINT (-85.4547326738856 35.9262298617903),White,2021,82.85,39.849999999999994,37.1,71.75
TN,POINT (-86.8989340383962 35.8940837311549),Williamson,2021,89.7,30.5,31.6,69.7
TN,POINT (-86.2966144804247 36.1542947750391),Wilson,2021,87.2,34.400000000000006,34.15,70.1
TX,POINT (-95.6522925576106 31.8129156311575),Anderson,2021,80.5,37.75,34.85,67.95
TX,POINT (-102.637659667666 32.3048845589417),Andrews,2021,81.2,31.6,34.0,65.5
TX,POINT (-94.6116992392933 31.2547198881231),Angelina,2021,82.3,38.35,37.4,70.35
TX,POINT (-96.9937772811132 28.1203533617689),Aransas,2021,83.55,36.15,37.55,71.5
TX,POINT (-98.687690972691 33.6153652781023),Archer,2021,83.95,34.8,35.4,69.0
TX,POINT (-101.357434461818 34.964933848921),Armstrong,2021,85.35,33.3,35.65,68.15
TX,POINT (-98.5272274832312 28.8935255788909),Atascosa,2021,81.25,32.85,34.7,67.4
TX,POINT (-96.2778777421417 29.886871504535),Austin,2021,84.9,34.4,34.45,69.95
TX,POINT (-102.82988444052 34.0685882519589),Bailey,2021,82.55000000000001,32.650000000000006,34.650000000000006,67.45
TX,POINT (-99.2461161455462 29.7470267929359),Bandera,2021,85.15,36.95,37.3,70.25
TX,POINT (-97.3120172080013 30.1036058737594),Bastrop,2021,82.45,32.9,34.9,67.65
TX,POINT (-99.2135754843925 33.6164027124256),Baylor,2021,83.15,35.75,36.75,68.80000000000001
TX,POINT (-97.7408777176847 28.4172095531903),Bee,2021,80.5,35.0,34.4,66.15
TX,POINT (-97.4786872418696 31.0373016000356),Bell,2021,81.7,32.1,31.95,67.19999999999999
TX,POINT (-98.5198676417665 29.4490016256298),Bexar,2021,83.05,31.25,34.5,66.30000000000001
TX,POINT (-98.3998185456152 30.2664009736468),Blanco,2021,85.44999999999999,34.3,36.7,69.35
TX,POINT (-101.43165088656 32.743639840193),Borden,2021,87.45,32.45,35.8,68.30000000000001
TX,POINT (-97.6346241068678 31.9004093012352),Bosque,2021,84.2,36.7,36.7,70.1
TX,POINT (-94.423819006715 33.4470642499379),Bowie,2021,83.05,36.849999999999994,35.15,69.6
TX,POINT (-95.4512838215283 29.1895857693754),Brazoria,2021,85.25,34.55,34.900000000000006,66.65
TX,POINT (-96.3023043130741 30.6610052325894),Brazos,2021,79.3,30.25,30.35,65.30000000000001
TX,POINT (-103.252136974717 29.8117853874334),Brewster,2021,85.94999999999999,33.6,36.0,69.0
TX,POINT (-101.20854325148 34.530269838452),Briscoe,2021,81.44999999999999,39.85,38.150000000000006,70.85
TX,POINT (-98.2186652765607 27.0315471342621),Brooks,2021,77.4,37.55,37.2,68.94999999999999
TX,POINT (-98.9996518461855 31.7744979741381),Brown,2021,81.85,35.349999999999994,35.75,68.6
TX,POINT (-96.6204059501343 30.4920545353374),Burleson,2021,84.4,35.3,35.25,69.75
TX,POINT (-98.1823187653699 30.7885222390925),Burnet,2021,84.65,35.0,34.85,68.80000000000001
TX,POINT (-97.6196838584174 29.8365723490979),Caldwell,2021,82.65,33.95,34.05,68.4
TX,POINT (-96.6045764033046 28.5035343577971),Calhoun,2021,84.0,33.35,35.6,68.7
TX,POINT (-99.3734437190338 32.2976666489506),Callahan,2021,85.15,32.849999999999994,34.95,68.7
TX,POINT (-97.5145766684894 26.1339963074045),Cameron,2021,79.6,34.4,34.9,68.9
TX,POINT (-94.9789217135822 32.9735287736727),Camp,2021,81.95,37.65,36.2,70.4
TX,POINT (-101.354227201503 35.4035188454549),Carson,2021,85.75,32.65,35.1,68.15
TX,POINT (-94.3432364556616 33.0778942664555),Cass,2021,81.4,39.9,37.150000000000006,71.2
TX,POINT (-102.261693793651 34.5300508535073),Castro,2021,82.3,33.2,35.05,68.2
TX,POINT (-94.6090395535865 29.7383140055434),Chambers,2021,83.30000000000001,31.7,33.2,66.35
TX,POINT (-95.1654294685663 31.8369558998934),Cherokee,2021,82.25,36.75,35.55,69.65
TX,POINT (-100.207774384302 34.5292988540365),Childress,2021,80.1,34.55,34.0,66.8
TX,POINT (-98.2085350681817 33.7856218212952),Clay,2021,84.19999999999999,34.6,36.25,69.2
TX,POINT (-102.828552919004 33.6042661046981),Cochran,2021,78.65,38.6,36.8,69.4
TX,POINT (-100.529830902237 31.8888150971988),Coke,2021,83.25,36.9,37.349999999999994,69.75
TX,POINT (-99.4537712491394 31.7731194131373),Coleman,2021,83.94999999999999,37.8,37.3,70.6
TX,POINT (-96.5724094886701 33.1879491136514),Collin,2021,86.9,29.95,32.9,66.15
TX,POINT (-100.270010483746 34.9648943872209),Collingsworth,2021,81.45,37.25,36.55,69.5
TX,POINT (-96.5263230883207 29.6207696357925),Colorado,2021,84.44999999999999,36.349999999999994,36.15,70.3
TX,POINT (-98.2782109308562 29.8082695377616),Comal,2021,84.75,31.1,35.4,66.8
TX,POINT (-98.5581879467796 31.9479319781139),Comanche,2021,82.80000000000001,36.15,36.7,69.35
TX,POINT (-99.8639438228882 31.3266769939656),Concho,2021,83.55000000000001,37.6,37.4,68.75
TX,POINT (-97.2125058792431 33.6394026274066),Cooke,2021,82.75,35.3,35.4,68.80000000000001
TX,POINT (-97.7992789568498 31.3909056903364),Coryell,2021,81.65,33.35,30.5,65.8
TX,POINT (-100.27870868144 34.0776734655448),Cottle,2021,81.9,40.5,37.95,72.0
TX,POINT (-102.515175576742 31.4287016784355),Crane,2021,82.1,31.15,33.95,65.55
TX,POINT (-101.412113870434 30.7229410965866),Crockett,2021,83.95,32.65,35.349999999999994,67.3
TX,POINT (-101.300045578323 33.6145591482594),Crosby,2021,82.2,36.3,35.95,69.5
TX,POINT (-104.517917684887 31.4465825494057),Culberson,2021,79.44999999999999,37.45,38.05,69.95
TX,POINT (-102.60214211608 36.2778960872511),Dallam,2021,79.0,35.35,35.349999999999994,67.45
TX,POINT (-96.7778014946126 32.7665843308618),Dallas,2021,83.35,32.75,32.75,64.7
TX,POINT (-101.947700451381 32.7425570373523),Dawson,2021,78.05,36.2,35.2,68.05
TX,POINT (-97.3567685981897 29.0819581511294),DeWitt,2021,81.55,37.05,36.900000000000006,69.4
TX,POINT (-102.605245899508 34.9651051857135),Deaf Smith,2021,81.55000000000001,33.3,35.05,67.5
TX,POINT (-95.672735117149 33.3864460647308),Delta,2021,84.05,35.900000000000006,35.9,69.6
TX,POINT (-97.116782971613 33.2055820365449),Denton,2021,85.25,29.55,33.7,66.0
TX,POINT (-100.77888550046 33.6161682203938),Dickens,2021,83.05000000000001,37.85,37.85,70.75
TX,POINT (-99.7563877000039 28.4224004357478),Dimmit,2021,77.44999999999999,39.8,37.75,70.75
TX,POINT (-100.814009320183 34.9651749903326),Donley,2021,82.80000000000001,35.900000000000006,35.8,69.75
TX,POINT (-98.5089333372538 27.6813479552338),Duval,2021,79.1,35.650000000000006,36.35,68.0
TX,POINT (-98.8323287178066 32.3270590922605),Eastland,2021,80.80000000000001,37.45,37.0,70.05
TX,POINT (-102.542980507933 31.8691061601852),Ector,2021,81.25,31.4,33.0,64.7
TX,POINT (-100.304658227238 29.9828253544507),Edwards,2021,82.25,39.2,39.3,71.1
TX,POINT (-106.234769971665 31.7686659871114),El Paso,2021,79.55000000000001,33.3,32.6,65.6
TX,POINT (-96.7947622892569 32.348352446173),Ellis,2021,83.7,32.6,33.5,66.30000000000001
TX,POINT (-98.2178480863038 32.2362428952584),Erath,2021,79.8,31.0,33.75,66.55
TX,POINT (-96.9360031831906 31.2533225342958),Falls,2021,80.65,38.9,35.7,70.55000000000001
TX,POINT (-96.1067079891207 33.5939918625656),Fannin,2021,83.5,35.7,34.9,68.55
TX,POINT (-96.919888918161 29.8766808325112),Fayette,2021,84.19999999999999,35.95,37.150000000000006,69.95
TX,POINT (-100.402132930717 32.7427738295493),Fisher,2021,84.44999999999999,35.2,36.4,69.65
TX,POINT (-101.303178278606 34.0723791085183),Floyd,2021,83.85,34.2,36.0,68.4
TX,POINT (-99.7779429251339 33.9747830849659),Foard,2021,83.25,40.599999999999994,38.25,71.9
TX,POINT (-95.7710151057797 29.527427679919),Fort Bend,2021,86.05,31.3,33.85,68.15
TX,POINT (-95.218562136449 33.1757036707702),Franklin,2021,85.35,33.55,34.9,68.15
TX,POINT (-96.1492579054963 31.7049953247855),Freestone,2021,83.35,37.05,35.75,69.45
TX,POINT (-99.1082691100666 28.8676630921064),Frio,2021,78.9,33.85,34.650000000000006,66.2
TX,POINT (-102.635322018669 32.7406420313499),Gaines,2021,80.3,32.25,33.9,65.15
TX,POINT (-94.9597574835982 29.3894859342215),Galveston,2021,83.85,32.400000000000006,31.9,67.55
TX,POINT (-101.298477753686 33.179828329814),Garza,2021,78.3,32.55,33.599999999999994,63.75
TX,POINT (-98.946450602628 30.3181707100449),Gillespie,2021,86.19999999999999,34.35,36.25,69.94999999999999
TX,POINT (-101.520755031505 31.8694279830958),Glasscock,2021,82.85,31.65,34.650000000000006,66.4
TX,POINT (-97.4261528642449 28.6572997486097),Goliad,2021,84.19999999999999,35.2,36.349999999999994,69.4
TX,POINT (-97.4924120761723 29.4565232169214),Gonzales,2021,81.9,35.25,36.25,68.7
TX,POINT (-100.812739155708 35.4008162101796),Gray,2021,80.65,36.150000000000006,35.65,68.25
TX,POINT (-96.677595609233 33.6267279244552),Grayson,2021,83.7,33.4,34.35,68.1
TX,POINT (-94.8172129149567 32.4804256310109),Gregg,2021,82.45,36.4,34.25,68.6
TX,POINT (-95.9857958270948 30.543616879783),Grimes,2021,81.25,37.599999999999994,35.9,68.9
TX,POINT (-97.9484215205063 29.5831773048302),Guadalupe,2021,83.5,32.55,32.95,68.1
TX,POINT (-101.826850260532 34.0704618975684),Hale,2021,81.55,34.599999999999994,34.65,67.7
TX,POINT (-100.68136474111 34.5307336832386),Hall,2021,83.6,38.05,36.95,71.15
TX,POINT (-98.1108284380851 31.7047074126734),Hamilton,2021,82.85,37.55,37.55,70.85
TX,POINT (-101.354568947694 36.2774356712956),Hansford,2021,79.9,34.599999999999994,35.95,67.45
TX,POINT (-99.7457296802433 34.2902903445807),Hardeman,2021,84.1,34.95,35.849999999999994,69.25
TX,POINT (-94.3903008121977 30.3323844074931),Hardin,2021,83.45,35.45,36.95,69.05
TX,POINT (-95.393015286316 29.8574661549995),Harris,2021,82.0,32.400000000000006,33.0,67.0
TX,POINT (-94.3711940178342 32.5484333627484),Harrison,2021,83.05000000000001,36.25,34.55,70.0
TX,POINT (-102.602902654175 35.8400876885743),Hartley,2021,84.44999999999999,31.8,33.6,66.05000000000001
TX,POINT (-99.7303772258347 33.1782688414927),Haskell,2021,81.15,36.9,36.45,69.3
TX,POINT (-98.0310940044177 30.0578040288703),Hays,2021,82.05,30.35,33.5,65.8
TX,POINT (-100.270357671339 35.8376485835775),Hemphill,2021,84.45,31.3,34.45,67.05
TX,POINT (-95.8540770881773 32.2120534622244),Henderson,2021,82.45,37.55,36.8,70.1
TX,POINT (-98.1813849534075 26.3966846914573),Hidalgo,2021,78.3,33.599999999999994,35.8,65.1
TX,POINT (-97.1326290825318 31.9907752386382),Hill,2021,83.65,35.849999999999994,35.95,69.45
TX,POINT (-102.343246080123 33.6077107803393),Hockley,2021,81.8,34.05,34.7,67.94999999999999
TX,POINT (-97.832107492052 32.4300324854854),Hood,2021,84.75,32.9,35.9,69.05
TX,POINT (-95.5639385423983 33.1495667219792),Hopkins,2021,81.65,35.55,35.349999999999994,68.65
TX,POINT (-95.423014721368 31.3177915208724),Houston,2021,81.05,40.05,36.15,71.19999999999999
TX,POINT (-101.435539631592 32.3062566921311),Howard,2021,79.80000000000001,34.1,35.25,66.45
TX,POINT (-105.387187001095 31.4564352021249),Hudspeth,2021,72.19999999999999,35.5,35.15,63.4
TX,POINT (-96.0854636520971 33.1236261404321),Hunt,2021,82.69999999999999,34.65,35.95,68.25
TX,POINT (-101.354683598946 35.8400645050996),Hutchinson,2021,81.80000000000001,33.8,35.35,67.85
TX,POINT (-100.982444582177 31.3037547121267),Irion,2021,84.4,34.900000000000006,36.0,68.55000000000001
TX,POINT (-98.1724400107934 33.2337317040923),Jack,2021,79.9,36.05,35.400000000000006,67.9
TX,POINT (-96.5776341634458 28.9540204387149),Jackson,2021,82.69999999999999,35.05,36.0,68.4
TX,POINT (-94.024938176816 30.743798480651),Jasper,2021,80.4,41.05,37.8,71.6
TX,POINT (-104.139649223358 30.7150345029534),Jeff Davis,2021,85.15,41.5,40.15,72.75
TX,POINT (-94.1629669978283 29.8838681845397),Jefferson,2021,82.35,37.95,33.2,69.5
TX,POINT (-98.6972817085145 27.0434461353436),Jim Hogg,2021,77.95,37.0,37.9,68.80000000000001
TX,POINT (-98.0898636168102 27.7313571296444),Jim Wells,2021,81.4,34.3,36.25,68.1
TX,POINT (-97.3667838831373 32.378886664573),Johnson,2021,83.4,32.1,34.05,67.25
TX,POINT (-99.8787874686068 32.7398912663805),Jones,2021,81.75,35.65,34.0,67.5
TX,POINT (-97.8593371651088 28.9055896223932),Karnes,2021,79.55,35.25,34.75,66.6
TX,POINT (-96.2878987392596 32.5994523477795),Kaufman,2021,83.9,32.0,32.55,67.05
TX,POINT (-98.7115403167654 29.9447622449923),Kendall,2021,85.94999999999999,30.6,34.85,67.5
TX,POINT (-97.6981206826376 26.9297976203361),Kenedy,2021,81.3,38.45,37.9,69.6
TX,POINT (-100.778093903515 33.1810413555639),Kent,2021,85.85,34.3,36.1,69.05
TX,POINT (-99.350036097122 30.0614415386798),Kerr,2021,84.19999999999999,34.8,37.6,69.69999999999999
TX,POINT (-99.74856472736 30.4867891761732),Kimble,2021,82.94999999999999,37.85,38.099999999999994,70.95
TX,POINT (-100.255805654489 33.6164384711197),King,2021,79.65,40.05,38.1,70.4
TX,POINT (-100.417890745347 29.3502838313614),Kinney,2021,81.9,36.55,36.6,69.35
TX,POINT (-97.7241429287968 27.4313553016512),Kleberg,2021,77.55000000000001,32.650000000000006,33.95,65.5
TX,POINT (-99.7414172511537 33.6061582190802),Knox,2021,81.85,36.9,36.4,69.5
TX,POINT (-99.0991054455239 28.3447439568523),La Salle,2021,78.95,31.85,33.55,65.4
TX,POINT (-95.5711286178651 33.6669168991242),Lamar,2021,81.4,37.65,35.5,70.0
TX,POINT (-102.351704737313 34.0686552915887),Lamb,2021,81.6,36.150000000000006,36.05,69.0
TX,POINT (-98.2414108131031 31.1962436760644),Lampasas,2021,84.15,34.65,35.05,69.55
TX,POINT (-96.9301548131153 29.3843959612115),Lavaca,2021,83.05,36.95,37.0,70.0
TX,POINT (-96.965597939337 30.3108473506794),Lee,2021,82.75,37.4,36.25,69.7
TX,POINT (-95.996210580884 31.2960691396315),Leon,2021,82.55,38.75,37.45,70.9
TX,POINT (-94.812237365989 30.1515050413894),Liberty,2021,80.45,35.25,35.2,67.5
TX,POINT (-96.5807056451504 31.5455242712717),Limestone,2021,82.15,39.15,36.2,70.4
TX,POINT (-100.273177516537 36.2777928293222),Lipscomb,2021,84.15,33.3,35.45,68.1
TX,POINT (-98.1248739225025 28.3514151858659),Live Oak,2021,80.69999999999999,37.0,36.35,68.6
TX,POINT (-98.6842723266415 30.7058285509111),Llano,2021,87.25,35.85,37.1,71.05000000000001
TX,POINT (-103.579939867014 31.8491416757447),Loving,2021,79.4,27.200000000000003,30.8,59.05
TX,POINT (-101.820518052289 33.6101840470101),Lubbock,2021,81.55000000000001,31.5,35.0,66.6
TX,POINT (-101.816284702965 33.1766927653914),Lynn,2021,81.0,35.45,37.0,68.8
TX,POINT (-95.9269805471316 30.9654128932374),Madison,2021,80.4,35.1,33.7,67.15
TX,POINT (-94.357306201594 32.7981212293791),Marion,2021,82.94999999999999,42.15,37.75,72.4
TX,POINT (-101.951315595518 32.3060050931202),Martin,2021,82.15,31.5,34.05,66.0
TX,POINT (-99.2261459590745 30.717708287216),Mason,2021,86.6,33.8,36.5,69.3
TX,POINT (-96.0111087701823 28.820954465474),Matagorda,2021,81.85,36.0,35.75,69.6
TX,POINT (-100.314712849435 28.7428098080627),Maverick,2021,78.95,33.9,35.35,67.1
TX,POINT (-99.347172859715 31.1988395534553),McCulloch,2021,83.0,36.85,36.849999999999994,69.8
TX,POINT (-97.2019674339833 31.5524344159356),McLennan,2021,82.1,33.2,34.099999999999994,68.75
TX,POINT (-98.5676352310772 28.3526449374516),McMullen,2021,83.0,38.349999999999994,37.400000000000006,71.05
TX,POINT (-99.1102281200746 29.3554244765575),Medina,2021,84.15,32.25,34.1,67.5
TX,POINT (-99.8204913138862 30.8899004486762),Menard,2021,84.45,38.2,38.7,70.85
TX,POINT (-102.031580366906 31.8691447722439),Midland,2021,83.55,29.85,32.75,64.85
TX,POINT (-96.9765048988869 30.7863766498583),Milam,2021,82.85,36.55,36.25,69.35
TX,POINT (-98.5954945893768 31.4950789816718),Mills,2021,85.5,35.599999999999994,36.65,70.35
TX,POINT (-100.92119615452 32.3062215177593),Mitchell,2021,78.19999999999999,34.7,34.400000000000006,65.6
TX,POINT (-97.7244465016151 33.6754382941616),Montague,2021,84.05000000000001,35.3,36.15,69.3
TX,POINT (-95.5030644811264 30.300104861884),Montgomery,2021,85.45,30.549999999999997,33.25,66.4
TX,POINT (-101.893022217269 35.8377251925655),Moore,2021,80.44999999999999,32.8,34.75,66.1
TX,POINT (-94.7328145015315 33.1134773073817),Morris,2021,83.6,38.75,35.650000000000006,71.2
TX,POINT (-100.779742210669 34.0740864379362),Motley,2021,83.75,37.05,37.4,70.1
TX,POINT (-94.6159839469319 31.6159103214024),Nacogdoches,2021,78.45,35.5,33.650000000000006,68.55
TX,POINT (-96.4726518605146 32.0468217387349),Navarro,2021,81.25,36.849999999999994,35.75,69.0
TX,POINT (-93.744318388412 30.7868762566748),Newton,2021,80.85,41.25,38.2,71.15
TX,POINT (-100.406154240884 32.3035307220411),Nolan,2021,81.65,36.65,36.349999999999994,69.65
TX,POINT (-97.6111268939581 27.7254870706267),Nueces,2021,83.3,33.95,34.15,68.1
TX,POINT (-100.815710053188 36.2782929331086),Ochiltree,2021,80.7,32.8,34.55,66.5
TX,POINT (-102.602717239407 35.4042067175398),Oldham,2021,84.3,33.0,34.6,67.95
TX,POINT (-93.8937229414499 30.1213657594066),Orange,2021,81.8,34.0,36.3,67.75
TX,POINT (-98.313009663541 32.7532102254697),Palo Pinto,2021,81.9,36.599999999999994,36.15,69.2
TX,POINT (-94.305588373275 32.1624000860358),Panola,2021,82.1,37.55,35.7,69.75
TX,POINT (-97.8050287184467 32.7776961767337),Parker,2021,85.85,31.85,35.55,67.25
TX,POINT (-102.784414317939 34.5299392685081),Parmer,2021,81.19999999999999,33.15,35.599999999999994,67.15
TX,POINT (-102.723568115206 30.7808656738658),Pecos,2021,80.85,35.0,34.95,67.5
TX,POINT (-94.8297760829209 30.7927542489747),Polk,2021,81.75,37.35,36.25,69.8
TX,POINT (-101.893935555114 35.4012969967097),Potter,2021,79.15,36.25,36.400000000000006,67.55
TX,POINT (-104.240890371307 29.9999117910567),Presidio,2021,77.6,41.599999999999994,39.45,71.05000000000001
TX,POINT (-95.7937641359223 32.8701771320508),Rains,2021,83.6,36.1,37.150000000000006,69.25
TX,POINT (-101.897013407164 34.9658168884891),Randall,2021,84.55,31.35,34.1,66.25
TX,POINT (-101.523265939639 31.3660704106608),Reagan,2021,82.4,31.0,33.349999999999994,65.65
TX,POINT (-99.8220072402016 29.831458200288),Real,2021,82.6,40.95,39.150000000000006,72.4
TX,POINT (-95.0501254289068 33.6213184378431),Red River,2021,82.25,40.75,37.5,71.9
TX,POINT (-103.693263385087 31.3228970146081),Reeves,2021,78.6,34.35,35.2,66.2
TX,POINT (-97.1600684538259 28.3260568643539),Refugio,2021,82.4,36.75,37.05,69.75
TX,POINT (-100.813194100652 35.8380987731575),Roberts,2021,84.85,33.2,35.3,68.4
TX,POINT (-96.5126964994334 31.0266481378576),Robertson,2021,83.0,38.349999999999994,36.2,70.55
TX,POINT (-96.407903561199 32.8977739436621),Rockwall,2021,85.3,30.95,33.55,66.0
TX,POINT (-99.9760823556218 31.8313952476266),Runnels,2021,82.5,35.55,36.15,68.8
TX,POINT (-94.7618224818731 32.1079744041474),Rusk,2021,81.1,35.9,34.3,68.7
TX,POINT (-93.8530861264766 31.3427705012424),Sabine,2021,82.69999999999999,41.55,39.2,71.9
TX,POINT (-94.1681043693853 31.3946415089641),San Augustine,2021,83.5,42.0,37.95,73.3
TX,POINT (-95.1669956585337 30.5795837106641),San Jacinto,2021,81.35,38.150000000000006,36.95,70.3
TX,POINT (-97.5188987733639 28.0098227496439),San Patricio,2021,82.69999999999999,34.0,34.55,68.65
TX,POINT (-98.8176268583521 31.1552372018107),San Saba,2021,81.85,35.75,36.1,68.65
TX,POINT (-100.538360501856 30.8975258274711),Schleicher,2021,84.2,33.35,35.3,68.15
TX,POINT (-100.916374490754 32.7461718142865),Scurry,2021,80.55,34.2,34.6,67.75
TX,POINT (-99.3540694252788 32.7359833326809),Shackelford,2021,85.55000000000001,33.15,35.35,68.65
TX,POINT (-94.1455239058932 31.792224856062),Shelby,2021,81.15,39.2,36.25,70.3
TX,POINT (-101.893369592743 36.2776904300131),Sherman,2021,83.30000000000001,33.1,35.25,67.15
TX,POINT (-95.2689903320297 32.3753231431175),Smith,2021,82.0,35.95,35.45,69.05
TX,POINT (-97.7746942699645 32.2223111775323),Somervell,2021,83.44999999999999,32.8,35.55,67.65
TX,POINT (-98.7382150287698 26.5621954230655),Starr,2021,76.65,35.9,35.5,68.15
TX,POINT (-98.8363206404331 32.7356283436368),Stephens,2021,81.85,35.05,35.65,67.9
TX,POINT (-101.050074584309 31.8278191237971),Sterling,2021,83.75,31.35,33.85,66.35
TX,POINT (-100.253840082948 33.1790674385685),Stonewall,2021,83.5,37.3,37.05,70.55
TX,POINT (-100.538201377694 30.4985662251929),Sutton,2021,82.4,35.05,36.4,68.8
TX,POINT (-101.734988026713 34.5302899280376),Swisher,2021,79.95,38.1,35.9,69.25
TX,POINT (-97.2911054620017 32.7719331621137),Tarrant,2021,84.25,32.6,35.650000000000006,68.4
TX,POINT (-99.8901007880615 32.3015982054604),Taylor,2021,80.44999999999999,32.5,32.7,67.9
TX,POINT (-102.076351165214 30.2251185411678),Terrell,2021,84.7,39.4,39.0,71.6
TX,POINT (-102.335292303476 33.1739784521268),Terry,2021,78.55000000000001,36.5,36.099999999999994,68.6
TX,POINT (-99.2123602088417 33.1775038104692),Throckmorton,2021,83.15,37.650000000000006,37.35,70.5
TX,POINT (-94.9657501261374 33.2166629158595),Titus,2021,79.95,35.9,35.8,68.8
TX,POINT (-100.462488889741 31.4045486569468),Tom Green,2021,82.80000000000001,32.75,33.8,66.95
TX,POINT (-97.7818425836313 30.3346898284573),Travis,2021,83.75,26.700000000000003,31.95,64.85
TX,POINT (-95.1359195310631 31.0883554818794),Trinity,2021,82.1,40.3,37.55,71.2
TX,POINT (-94.3765374260976 30.7714339514186),Tyler,2021,82.05000000000001,37.95,36.650000000000006,69.6
TX,POINT (-94.941027062863 32.7365155244404),Upshur,2021,81.4,36.55,35.2,69.7
TX,POINT (-102.042897048526 31.3687459368592),Upton,2021,82.15,33.3,34.9,67.65
TX,POINT (-99.7622517109272 29.3573842987662),Uvalde,2021,81.65,32.9,35.15,67.95
TX,POINT (-101.152139791138 29.8924665112135),Val Verde,2021,79.4,33.1,34.55,67.25
TX,POINT (-95.8365866293044 32.5635031932869),Van Zandt,2021,82.5,35.349999999999994,36.95,69.15
TX,POINT (-96.971246868266 28.7963664329227),Victoria,2021,80.80000000000001,34.15,35.55,67.4
TX,POINT (-95.5722593937915 30.7386213427697),Walker,2021,79.65,36.349999999999994,33.650000000000006,68.2
TX,POINT (-95.9873089845741 30.0111246617293),Waller,2021,81.1,31.75,32.0,65.7
TX,POINT (-103.102512381465 31.5092300643518),Ward,2021,80.7,34.35,35.25,67.05
TX,POINT (-96.4034875149124 30.2141437176901),Washington,2021,83.95,36.25,34.2,70.25
TX,POINT (-99.3318735340826 27.7610056449314),Webb,2021,81.35,31.25,35.6,66.65
TX,POINT (-96.222100004124 29.2777863659178),Wharton,2021,83.1,35.5,35.75,69.15
TX,POINT (-100.269768350645 35.4011461843964),Wheeler,2021,82.6,37.0,36.8,69.8
TX,POINT (-98.7037201322171 33.9880210918008),Wichita,2021,80.45,36.3,34.7,66.9
